Time (s),Channel 2 (V),Channel 1 (V)
0.00058592,2.933001861,3.292356579
0.00058624,2.931103618,3.292198393
0.00058656,2.929600842,3.292356579
0.00058688,2.92817716,3.292435673
0.0005872,2.926278917,3.293226607
0.00058752,2.925329796,3.29259386
0.00058784,2.923906114,2.661032621
0.00058816,2.921691497,-0.016518116
0.00058848,2.921375123,-0.026246611
0.0005888,2.920109628,-0.029093975
0.00058912,2.919397787,-0.037794255
0.00058944,2.918290478,-0.046019974
0.00058976,2.917262263,-0.050923769
0.00059008,2.916075862,-0.053692039
0.0005904,2.915680394,-0.054878441
0.00059072,2.914573086,-0.055115722
0.00059104,2.914098525,-0.054324787
0.00059136,2.914098525,-0.053059292
0.00059168,2.914414899,-0.050923769
0.000592,2.913465777,-0.049025526
0.00059232,2.913703058,-0.046415442
0.00059264,2.913703058,-0.043963544
0.00059296,2.913782151,-0.042302582
0.00059328,2.913940338,-0.040562526
0.0005936,2.914335805,-0.040167059
0.00059392,2.914573086,-0.039297031
0.00059424,2.914414899,-0.038506096
0.00059456,2.915047647,-0.038031535
0.00059488,2.915443114,-0.037556975
0.0005952,2.914810366,-0.037319694
0.00059552,2.915443114,-0.037794255
0.00059584,2.916154955,-0.037952442
0.00059616,2.915680394,-0.037715162
0.00059648,2.915759488,-0.038031535
0.0005968,2.916313142,-0.037477881
0.00059712,2.916392235,-0.036845134
0.00059744,2.916392235,-0.03700332
0.00059776,2.91694589,-0.037240601
0.00059808,2.916866796,-0.036449666
0.0005984,2.917499544,-0.035896012
0.00059872,2.917262263,-0.035816919
0.00059904,2.917578637,-0.034630517
0.00059936,2.917815918,-0.034155956
0.00059968,2.917499544,-0.034393236
0.0006,2.917104076,-0.033681395
0.00060032,2.91694589,-0.034155956
0.00060064,2.916550422,-0.033523208
0.00060096,2.915759488,-0.032890461
0.00060128,2.916075862,-0.033048648
0.0006016,2.915917675,-0.033048648
0.00060192,2.915996768,-0.032890461
0.00060224,2.915996768,-0.032494993
0.00060256,0.379706943,1.281642763
0.00060288,-0.006190025,3.303508757
0.0006032,-0.006190025,3.308175271
0.00060352,-0.007930081,3.311022635
0.00060384,-0.009037389,3.316796457
0.00060416,-0.009828324,3.321858438
0.00060448,-0.010540165,3.324389429
0.0006048,-0.012042941,3.325654924
0.00060512,-0.013782997,3.326524952
0.00060544,-0.014415744,3.325813111
0.00060576,-0.014969398,3.324784896
0.00060608,-0.014653025,3.32280756
0.0006064,-0.015206679,3.320355663
0.00060672,-0.015443959,3.319090167
0.00060704,-0.015602146,3.316875551
0.00060736,-0.015127585,3.314740027
0.00060768,-0.01568124,3.312999971
0.000608,-0.015997613,3.31205085
0.00060832,-0.015839426,3.310943541
0.00060864,-0.015523053,3.309519859
0.00060896,-0.014890305,3.309440766
0.00060928,-0.014969398,3.308887112
0.0006096,-0.014336651,3.308333457
0.00060992,-0.014336651,3.307858897
0.00061024,-0.01386209,3.308017084
0.00061056,-0.012754782,3.307542523
0.00061088,-0.012596595,3.307305243
0.0006112,-0.012122034,3.306988869
0.00061152,-0.012201127,3.306830682
0.00061184,-0.010698352,3.30588156
0.00061216,-0.011331099,3.306435214
0.00061248,-0.010381978,3.305723373
0.0006128,-0.009986511,3.305248813
0.00061312,-0.009907417,3.305011532
0.00061344,-0.009037389,3.304695158
0.00061376,-0.007692801,3.304062411
0.00061408,-0.00721824,3.303746037
0.0006144,-0.006901866,3.302717822
0.00061472,-0.006190025,3.302005981
0.00061504,-0.006269118,3.301452327
0.00061536,-0.00516181,3.300819579
0.00061568,-0.004449969,3.301215046
0.000616,-0.003817221,3.300661392
0.00061632,-0.003263567,3.299633177
0.00061664,-0.002472633,3.299791364
0.00061696,-0.002789006,3.29947499
0.00061728,-0.002709913,3.299079523
0.0006176,-0.001918978,3.298604962
0.00061792,-0.00104895,3.298921336
0.00061824,-0.000890763,3.298604962
0.00061856,2.548686762,3.297497654
0.00061888,2.923906114,3.296944
0.0006192,2.923747927,3.296785813
0.00061952,2.923985207,3.296944
0.00061984,2.923985207,3.297972215
0.00062016,2.924855235,3.297734934
0.00062048,2.925804356,3.297102187
0.0006208,2.925962543,3.296548533
0.00062112,2.926041637,3.296469439
0.00062144,2.92588345,3.29670672
0.00062176,2.926437104,3.296548533
0.00062208,2.927069852,3.296153065
0.0006224,2.926437104,3.296153065
0.00062272,2.925804356,3.295678505
0.00062304,2.925487983,3.295283037
0.00062336,2.924776142,3.294966664
0.00062368,2.924222487,3.29488757
0.000624,2.923985207,3.294492103
0.00062432,2.923668833,3.294254822
0.00062464,2.922956992,3.293859355
0.00062496,2.921612403,3.293780262
0.00062528,2.920979656,3.294333916
0.0006256,2.920821469,3.294333916
0.00062592,2.919160506,3.293780262
0.00062624,2.918448665,3.293622075
0.00062656,2.91742045,3.293305701
0.00062688,2.916154955,3.293147514
0.0006272,2.91536402,3.293542981
0.00062752,2.914256712,3.293859355
0.00062784,2.912753936,3.293305701
0.00062816,2.912358469,3.293780262
0.00062848,2.910697507,3.293780262
0.0006288,2.909194731,3.293542981
0.00062912,2.908166516,3.293147514
0.00062944,2.907217395,3.293384794
0.00062976,2.905793712,3.293463888
0.00063008,2.90437003,3.293305701
0.0006304,2.9023136,3.292989327
0.00063072,2.901601759,3.293463888
0.00063104,2.900652638,3.292989327
0.00063136,2.898912582,3.293463888
0.00063168,2.898517114,1.2364804
0.000632,2.896381591,-0.022450125
0.00063232,2.89590703,-0.02371562
0.00063264,2.894404255,-0.028144853
0.00063296,2.893455133,-0.03676604
0.00063328,2.892426918,-0.042698049
0.0006336,2.890924143,-0.045940881
0.00063392,2.890370489,-0.048550965
0.00063424,2.889579554,-0.049737367
0.00063456,2.888946806,-0.049500086
0.00063488,2.889104993,-0.048155498
0.0006352,2.887997685,-0.046336348
0.00063552,2.887444031,-0.04546632
0.00063584,2.887364937,-0.042618956
0.00063616,2.887127657,-0.040641619
0.00063648,2.886811283,-0.039455218
0.0006368,2.886574003,-0.037556975
0.00063712,2.887048563,-0.036054199
0.00063744,2.887127657,-0.034551423
0.00063776,2.887523124,-0.033997769
0.00063808,2.887127657,-0.034235049
0.0006384,2.887048563,-0.033285928
0.00063872,2.888076778,-0.0324159
0.00063904,2.888393152,-0.033206835
0.00063936,2.888393152,-0.033206835
0.00063968,2.888314059,-0.032811367
0.00064,2.888867713,-0.033206835
0.00064032,2.889184087,-0.03265318
0.00064064,2.888867713,-0.032890461
0.00064096,2.888788619,-0.03217862
0.00064128,2.888551339,-0.031624965
0.0006416,2.889579554,-0.031071311
0.00064192,2.889500461,-0.031071311
0.00064224,2.889975021,-0.030517657
0.00064256,2.890370489,-0.030201283
0.00064288,2.890370489,-0.029964003
0.0006432,2.889975021,-0.029726723
0.00064352,2.889816834,-0.029252162
0.00064384,2.889342274,-0.029014881
0.00064416,2.889658647,-0.028382134
0.00064448,2.8890259,-0.028540321
0.0006448,2.888314059,-0.02782848
0.00064512,2.888946806,-0.027433012
0.00064544,2.8890259,-0.027512106
0.00064576,2.888946806,-0.027037545
0.00064608,2.889342274,-0.027274825
0.0006464,1.808688396,-0.027670293
0.00064672,-0.005952745,-0.027037545
0.00064704,-0.006110931,-0.02600933
0.00064736,-0.006980959,1.823828398
0.00064768,-0.008009174,3.306909775
0.000648,-0.008641922,3.309282579
0.00064832,-0.009907417,3.311892663
0.00064864,-0.011093819,3.316875551
0.00064896,-0.011093819,3.32051385
0.00064928,-0.011331099,3.323598494
0.0006496,-0.011963847,3.324152148
0.00064992,-0.012517501,3.324626709
0.00065024,-0.012596595,3.324547616
0.00065056,-0.011884754,3.323123934
0.00065088,-0.01156838,3.320672036
0.0006512,-0.012042941,3.31893198
0.00065152,-0.011093819,3.316954644
0.00065184,-0.010856539,3.316163709
0.00065216,-0.010856539,3.31458184
0.00065248,-0.011014726,3.313790906
0.0006528,-0.010540165,3.311971756
0.00065312,-0.010302885,3.310943541
0.00065344,-0.010065604,3.309836233
0.00065376,-0.008800109,3.308966205
0.00065408,-0.008641922,3.309282579
0.0006544,-0.009037389,3.308491644
0.00065472,-0.008879202,3.308808018
0.00065504,-0.00745552,3.308491644
0.00065536,-0.007534614,3.30793799
0.00065568,-0.007060053,3.306672495
0.000656,-0.006427305,3.306672495
0.00065632,-0.006506399,3.306197934
0.00065664,-0.005715464,3.305802467
0.00065696,-0.00539909,3.30564428
0.00065728,-0.004291782,3.305723373
0.0006576,-0.003500847,3.304774252
0.00065792,-0.003975408,3.304457878
0.00065824,-0.002789006,3.303983317
0.00065856,-0.002472633,3.304378785
0.00065888,-0.001918978,3.30358785
0.0006592,-0.001760791,3.302876009
0.00065952,-0.001207137,3.302243261
0.00065984,-0.00081167,3.30153142
0.00066016,-0.000495296,3.30153142
0.00066048,0.000137452,3.301610514
0.0006608,5.84E-05,3.300977766
0.00066112,0.001323853,3.300977766
0.00066144,0.00148204,3.300503205
0.00066176,0.001719321,3.300424112
0.00066208,0.001719321,3.300186832
0.0006624,0.002747536,3.300424112
0.00066272,0.002747536,3.300265925
0.00066304,0.002984816,3.299633177
0.00066336,0.003063909,3.298525869
0.00066368,0.003696657,3.298525869
0.000664,0.003933937,3.298130402
0.00066432,0.376147737,3.298525869
0.00066464,2.889421367,3.298367682
0.00066496,2.895274283,3.298209495
0.00066528,2.894483348,3.297893121
0.0006656,2.894246068,3.29718128
0.00066592,2.894008788,3.296232159
0.00066624,2.89361332,3.296390346
0.00066656,2.893296946,3.296627626
0.00066688,2.892743292,3.297497654
0.0006672,2.892268732,3.29670672
0.00066752,2.892426918,3.295994878
0.00066784,2.89155689,3.295599411
0.00066816,2.891161423,3.295362131
0.00066848,2.890528675,3.295441224
0.0006688,2.890212302,3.295836692
0.00066912,2.889658647,3.295599411
0.00066944,2.888314059,3.295599411
0.00066976,2.887602218,3.295441224
0.00067008,2.885862162,3.295362131
0.0006704,2.885308507,3.29488757
0.00067072,2.885150321,3.295362131
0.00067104,2.883331171,3.295283037
0.00067136,2.882540237,3.295362131
0.00067168,2.882065676,3.29512485
0.000672,2.880641994,3.294808477
0.00067232,2.879692872,3.295283037
0.00067264,2.878981031,3.294492103
0.00067296,2.879218311,3.29512485
0.00067328,2.87826919,3.295441224
0.0006736,2.877399162,3.295362131
0.00067392,2.87597548,3.294333916
0.00067424,2.874947265,3.294017542
0.00067456,2.874314517,3.294254822
0.00067488,2.873523583,2.62805065
0.0006752,2.872890835,-0.013670751
0.00067552,2.871941714,-0.021738284
0.00067584,2.872258087,-0.023557433
0.00067616,2.870834405,-0.029489442
0.00067648,2.869964377,-0.035658732
0.0006768,2.870043471,-0.038427003
0.00067712,2.86956891,-0.040720713
0.00067744,2.868461602,-0.041986208
0.00067776,2.867196106,-0.04293533
0.00067808,2.866879732,-0.041907115
0.0006784,2.866642452,-0.041669834
0.00067872,2.865930611,-0.039455218
0.00067904,2.866484265,-0.038664283
0.00067936,2.866563359,-0.036212386
0.00067968,2.866958826,-0.033681395
0.00068,2.866642452,-0.031783152
0.00068032,2.866405172,-0.030992218
0.00068064,2.865772424,-0.029964003
0.00068096,2.865614237,-0.029173068
0.00068128,2.866088798,-0.029173068
0.0006816,2.866326078,-0.028540321
0.00068192,2.866246985,-0.028619414
0.00068224,2.866721546,-0.028619414
0.00068256,2.865297863,-0.02830304
0.00068288,2.865772424,-0.027907573
0.0006832,2.865772424,-0.027353919
0.00068352,2.865614237,-0.027591199
0.00068384,2.86521877,-0.027195732
0.00068416,2.865693331,-0.027353919
0.00068448,2.865851518,-0.027670293
0.0006848,2.866563359,-0.027037545
0.00068512,2.866879732,-0.026958452
0.00068544,2.866958826,-0.026246611
0.00068576,2.867196106,-0.025930237
0.00068608,2.867196106,-0.024822928
0.0006864,2.866879732,-0.024427461
0.00068672,2.866563359,-0.024506555
0.00068704,2.866642452,-0.023557433
0.00068736,2.866958826,-0.023873807
0.00068768,2.866563359,-0.023794713
0.000688,2.866167891,-0.022924685
0.00068832,2.866246985,-0.023320153
0.00068864,2.865851518,-0.022766498
0.00068896,2.86545605,-0.021817377
0.00068928,2.86545605,-0.021817377
0.0006896,2.864981489,-0.022291938
0.00068992,2.864586022,-0.022371031
0.00069024,2.864744209,-0.022133751
0.00069056,2.864190555,-0.021975564
0.00069088,2.864348742,-0.021817377
0.0006912,2.863636901,-0.021501003
0.00069152,0.703278268,-0.020947349
0.00069184,-0.005636371,-0.020077321
0.00069216,-0.005952745,2.362613015
0.00069248,-0.006269118,3.308412551
0.0006928,-0.00721824,3.309203485
0.00069312,-0.007376427,3.311892663
0.00069344,-0.007534614,3.316163709
0.00069376,-0.007376427,3.318773793
0.00069408,-0.007534614,3.320434756
0.0006944,-0.00745552,3.321462971
0.00069472,-0.007613707,3.32075113
0.00069504,-0.007850987,3.32075113
0.00069536,-0.008167361,3.31893198
0.00069568,-0.008167361,3.317824672
0.000696,-0.007771894,3.31663827
0.00069632,-0.00745552,3.314977308
0.00069664,-0.00721824,3.313949093
0.00069696,-0.00721824,3.313316345
0.00069728,-0.006980959,3.311655383
0.0006976,-0.006190025,3.310706261
0.00069792,-0.006031838,3.309915327
0.00069824,-0.005794558,3.308966205
0.00069856,-0.005952745,3.308887112
0.00069888,-0.005082717,3.308412551
0.0006992,-0.004529062,3.308096177
0.00069952,-0.004133595,3.308254364
0.00069984,-0.004529062,3.307779803
0.00070016,-0.003896315,3.306988869
0.00070048,-0.00310538,3.306672495
0.0007008,-0.002314446,3.306514308
0.00070112,-0.002314446,3.306039747
0.00070144,-0.001681698,3.305090626
0.00070176,-0.001128044,3.305565186
0.00070208,-0.001128044,3.304932439
0.0007024,-0.000495296,3.304853345
0.00070272,-0.000258016,3.304616065
0.00070304,-2.07E-05,3.303666944
0.00070336,0.000849293,3.302796916
0.00070368,0.001402947,3.302243261
0.000704,0.001165666,3.302164168
0.00070432,0.00124476,3.302085074
0.00070464,0.002114788,3.301847794
0.00070496,0.001877508,3.30153142
0.00070528,0.002352068,3.301373233
0.0007056,0.003380283,3.300977766
0.00070592,0.003696657,3.300977766
0.00070624,0.004092124,3.300661392
0.00070656,0.003459377,3.300582299
0.00070688,0.003696657,3.300345018
0.0007072,0.003459377,3.29947499
0.00070752,0.004724872,3.299633177
0.00070784,0.004329405,3.300186832
0.00070816,0.005278526,3.299079523
0.00070848,0.005199433,3.299554084
0.0007088,0.005515806,3.299079523
0.00070912,0.005673993,3.29923771
0.00070944,0.006148554,3.298842243
0.00070976,0.006306741,3.298842243
0.00071008,0.006781302,3.298288589
0.0007104,1.09866645,3.297734934
0.00071072,2.868857069,3.297497654
0.00071104,2.866800639,3.297102187
0.00071136,2.866088798,3.297102187
0.00071168,2.864665116,3.297418561
0.000712,2.865060583,3.297023093
0.00071232,2.864506929,3.297102187
0.00071264,2.863874181,3.296390346
0.00071296,2.863241433,3.296073972
0.00071328,2.861580471,3.296627626
0.0007136,2.860156789,3.296785813
0.00071392,2.859682228,3.297418561
0.00071424,2.8588122,3.296944
0.00071456,2.858100359,3.296469439
0.00071488,2.856993051,3.296311252
0.0007152,2.857309424,3.296390346
0.00071552,2.857072144,3.296390346
0.00071584,2.856202116,3.295520318
0.00071616,2.856202116,3.29488757
0.00071648,2.854857527,3.295283037
0.0007168,2.854066593,3.295599411
0.00071712,2.853750219,3.294808477
0.00071744,2.852801097,3.29512485
0.00071776,2.852801097,3.29512485
0.00071808,2.853750219,3.294571196
0.0007184,2.853038378,3.295045757
0.00071872,2.852563817,1.217893439
0.00071904,2.852563817,-0.017783611
0.00071936,2.853038378,-0.018574545
0.00071968,2.853117471,-0.022371031
0.00072,2.853354752,-0.027986667
0.00072032,2.853275658,-0.031941339
0.00072064,2.854066593,-0.034867797
0.00072096,2.853671125,-0.035816919
0.00072128,2.853275658,-0.035975106
0.0007216,2.852959284,-0.035816919
0.00072192,2.853512939,-0.035184171
0.00072224,2.853908406,-0.033839582
0.00072256,2.853829312,-0.032257713
0.00072288,2.854066593,-0.029884909
0.0007232,2.854541153,-0.028777601
0.00072352,2.854541153,-0.027195732
0.00072384,2.854620247,-0.026879358
0.00072416,2.855015714,-0.026800265
0.00072448,2.855094808,-0.02577205
0.0007248,2.855094808,-0.024269274
0.00072512,2.855094808,-0.023794713
0.00072544,2.855964836,-0.023161966
0.00072576,2.855964836,-0.02371562
0.00072608,2.855173901,-0.023320153
0.0007264,2.855173901,-0.022924685
0.00072672,2.855173901,-0.023320153
0.00072704,2.855173901,-0.022845592
0.00072736,2.855727555,-0.022529218
0.00072768,2.855964836,-0.022608312
0.000728,2.85675577,-0.022608312
0.00072832,2.856281209,-0.022054657
0.00072864,2.856123023,-0.021975564
0.00072896,2.855885742,-0.021263723
0.00072928,2.855569368,-0.021501003
0.0007296,2.855648462,-0.020630975
0.00072992,2.855806649,-0.020472788
0.00073024,2.855569368,-0.020630975
0.00073056,2.855569368,-0.019681854
0.00073088,2.855252995,-0.019207293
0.0007312,2.854778434,-0.018574545
0.00073152,2.854857527,-0.018416358
0.00073184,2.855094808,-0.017704517
0.00073216,2.855727555,-0.017625424
0.00073248,2.855411181,-0.017862704
0.0007328,2.855252995,-0.016913583
0.00073312,2.854936621,-0.016755396
0.00073344,2.85446206,-0.016439022
0.00073376,2.853987499,-0.017229957
0.00073408,2.853750219,-0.016834489
0.0007344,2.854145686,-0.016597209
0.00073472,2.854145686,-0.015806274
0.00073504,2.853275658,-0.015489901
0.00073536,2.853512939,-0.015331714
0.00073568,2.85264291,-0.01525262
0.000736,2.852089256,-0.015648088
0.00073632,2.46508498,-0.014936246
0.00073664,0.002035694,-0.014936246
0.00073696,-0.004608156,2.890799108
0.00073728,-0.004212689,3.310152607
0.0007376,-0.004687249,3.310627168
0.00073792,-0.004370875,3.313395439
0.00073824,-0.004845436,3.316084616
0.00073856,-0.00516181,3.318220139
0.00073888,-0.005557277,3.319406541
0.0007392,-0.005240903,3.320118382
0.00073952,-0.004766343,3.319169261
0.00073984,-0.004054502,3.318852887
0.00074016,-0.004291782,3.318378326
0.00074048,-0.003817221,3.316796457
0.0007408,-0.003817221,3.315451868
0.00074112,-0.003579941,3.313553625
0.00074144,-0.003738128,3.312920878
0.00074176,-0.003421754,3.312604504
0.00074208,-0.0028681,3.311813569
